source,documentation,COMMON.NAME,STATE,LATITUDE,LONGITUDE,month,day,year,morph
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.894966,74.8785,1,25,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.6328386,74.8746 ,1,17,2015,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.6432,74.8746,1,17,2015,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,18.375924,73.852127,1,30,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.15806,73.814 ,1,16,2015,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,20.771803,73.494651,1,18,2015,I
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,29.218611,69.666515,1,25,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,29.3523,77.680004,1,26,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.519344,1,24,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.7637629,80.526743,1,4,2015,R
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.180232,80.419588,1,31,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,1,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,1,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Tamil Nadu,,,1,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Tamil Nadu,,,1,,2015,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,1,,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.415828,80.1558,2,8,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.433051,80.1558 ,2,8,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,7.95183,77.7558,2,21,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,8.6895118,77.3457,2,21,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.4045,76.6479 ,2,25,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.404501,76.6479 ,2,25,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.4138616,76.6479 ,2,25,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.6921745,77.565595,2,15,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832 ,2,22,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.334341,2,15,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2015,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.0595,80.1626,3,20,2015,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.5705836,78.655243,3,25,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.950459,80.2381,3,22,2015,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,13.043684,74.869715,3,1,2015,R
FB,Photo,Indian Paradise-Flycatcher,Telangana,17.3145,78.3172,3,8,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,74.529437,3,10,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.334341,3,9,2015,W
FB,Photo,Indian Paradise-Flycatcher,Telangana,,,3,8,2015,W
FB,Photo,Indian Paradise-Flycatcher,Goa,,,3,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,3,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,3,,2015,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.2924,76.798592,4,25,2015,R
FB,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,16.506195,80.647048,4,18,2015,R
FB,Photo,Indian Paradise-Flycatcher,Odisha,20.295913,85.82408,4,3,2015,I
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289 ,4,1,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.1441 ,4,6,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.1441 ,4,6,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.8174068,78.1404 ,4,5,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.8174068,78.1404 ,4,5,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,27.565565,77.9273 ,4,26,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,29.3476,76.391536,4,3,2015,I
OBI,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,29.3476,76.391536,4,3,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.882108,78.706396,4,3,2015,I
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,34.1201,88.599401,4,12,2015,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2015,W
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,4,,2015,R
FB,Photo,Indian Paradise-Flycatcher,Tamil Nadu,,,4,,2015,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,4,,2015,R
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,4,25,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832 ,5,14,2015,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Rajasthan,22.5402596,76.34408,5,26,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,26.013,80.9797 ,5,17,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,26.013,80.9797 ,5,17,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Rajasthan,26.0621,76.4337,5,31,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Nepal,26.062108,85.3948,5,8,2015,I
FB,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,26.280618,78.160447,5,24,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,28.385614,75.7106 ,5,9,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.387388,78.131289,5,4,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.7897239,78.774663,5,12,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,,,5,,2015,R
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,5,,2015,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2015,R
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,5,,2015,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,19.2133939,79.358368,6,17,2015,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,19.2178812,79.343908,6,17,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Rajasthan,26.0272,77.517 ,6,13,2015,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.4230424,79.360689,6,12,2015,R
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.9834,79.561174,6,15,2015,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,6,,2015,R
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,6,,2015,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.219819,79.512667,7,2,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.882108,78.706396,7,5,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4374,75.836729,7,19,2015,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.8724,75.794724,7,19,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Haryana,26.062108,77.1541,9,27,2015,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.903099,79.889142,10,31,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.3505,79.3888 ,10,16,2015,R
FB,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,23.722457,81.024219,10,6,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,26.062108,77.3064 ,10,2,2015,W
eBird,Photo,Indian Paradise-Flycatcher,NCT of Delhi,26.062108,77.1936,10,4,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,28.4638,75.7617 ,10,5,2015,W
FB,Photo,Indian Paradise-Flycatcher,Telangana,,,10,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,10,,2015,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.350895,80.049919,11,4,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7343835,76.4579 ,11,10,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.9053957,78.9001,11,6,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.9351959,76.9229 ,11,26,2015,I
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.9788,76.9022 ,11,21,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.0925172,76.7068 ,11,15,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.3182,75.8193 ,11,28,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.7891,75.5123 ,11,22,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.9995399,77.5671,11,27,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.9760747,74.5299 ,11,13,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,16.2615,77.8658 ,11,29,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.9215429,73.7714,11,15,2015,W
FB,Photo,Indian Paradise-Flycatcher,Tamil Nadu,,,11,,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.3532,80.4453,12,23,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0585898,76.7024 ,12,27,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.105,76.7546 ,12,22,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.3973133,76.6446,12,28,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.5333048,76.6462 ,12,28,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.5345,76.6462 ,12,28,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.7492688,75.3721,12,13,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.0047966,76.7104 ,12,11,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832 ,12,20,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6847,12,31,2015,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832 ,12,25,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,74.8151,12,27,2015,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832,12,30,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,14.8329975,74.0338 ,12,13,2015,I
FB,Photo,Indian Paradise-Flycatcher,Goa,15.217728,74.034809,12,13,2015,I
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,29.3442,72.499209,12,20,2015,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.513583,12,6,2015,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,5.976744,80.1348 ,1,17,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.359999,80.4453 ,1,3,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.3086366,77.2213 ,1,16,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0925172,77.5723,1,17,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.3311138,76.6569 ,1,19,2016,I
iNaturalist,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.5243,79.985635,1,5,2016,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Karnataka,12.6921745,77.565595,1,24,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.950459,80.2381,1,25,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.9995399,77.5671,1,4,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,74.8015,1,7,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.5742,75.0412 ,1,24,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.701286,74.6326 ,1,8,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,15.283709,74.5206,1,8,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.4354132,73.833 ,1,12,2016,W
FB,Photo,Indian Paradise-Flycatcher,Goa,15.459714,73.832609,1,19,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Telangana,17.2296,78.3035,1,9,2016,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,17.3473,73.89189,1,24,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Odisha,19.1437641,85.439 ,1,12,2016,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,1,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Telangana,,,1,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Goa,,,1,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,1,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,1,23,2016,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.787051,76.653852,2,15,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.5311,76.64 ,2,7,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.8594601,79.1282,2,13,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.021283,77.5839 ,2,7,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832 ,2,6,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,15.2924,74.9851 ,2,13,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,16.811652,74.118415,2,21,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.922303,73.7714 ,2,21,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.047359,72.9039 ,2,20,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.248524,70.5013 ,2,13,2016,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Odisha,21.052151,84.239473,2,27,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,21.129394,76.221,2,15,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.282495,73.769154,2,21,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.1886,80.41702,2,20,2016,W
FB,Photo,Indian Paradise-Flycatcher,Tamil Nadu,,,2,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,7.9551,77.7558,3,6,2016,W
FB,Photo,Indian Paradise-Flycatcher,Tamil nadu,8.383966,77.613294,3,9,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.5485773,79.3205 ,3,18,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.616315,75.9775,3,7,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.616315,75.9775 ,3,7,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.7258,79.1534 ,3,2,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.7258,79.1534 ,3,2,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.5311,76.64 ,3,5,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7229028,77.5764 ,3,13,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9934334,80.2289 ,3,5,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9934334,80.2704,3,13,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9934334,80.2704 ,3,13,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.021921,77.5839 ,3,5,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.0231,77.5751 ,3,5,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832,3,7,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.4307395,73.833 ,3,18,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.4354132,73.833,3,18,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.9103,72.8145,3,12,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.9103018,72.8141,3,9,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Odisha,19.2179,85.8054 ,3,20,2016,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.197299,88.3865 ,3,27,2016,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.197299,88.3865 ,3,27,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.282495,73.513583,3,6,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.982023,81.269957,3,22,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,3,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Bangladesh,,,3,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Goa,,,3,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Goa,,,3,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2016,I
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,3,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,3,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,3,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,3,20,2016,I
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,3,,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.4629969,76.9561 ,4,9,2016,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,15.5469759,73.272695,4,10,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.0616,72.9089,4,27,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.1437641,72.6834 ,4,16,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.2133939,79.3396 ,4,17,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,21.156481,79.080746,4,27,2016,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.152975,88.5952 ,4,3,2016,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.181516,88.5952 ,4,3,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.8841,78.0594 ,4,9,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,28.3634054,76.5248,4,7,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.422476,80.265264,4,28,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.007208,79.526394,4,1,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.2211,79.526394,4,2,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,4,10,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,4,15,2016,W
FB,Photo,Indian Paradise-Flycatcher,Telangana,,,4,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,4,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,4,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,4,3,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,4,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,4,10,2016,W
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,4,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,4,13,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.2322,79.2985 ,5,5,2016,I
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.3979539,79.5389 ,5,23,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.3979539,79.5389 ,5,23,2016,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.1523161,87.9219,5,13,2016,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,22.5099273,76.5067 ,5,9,2016,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289 ,5,14,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289 ,5,14,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.7026 ,5,16,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,27.013126,79.0894 ,5,6,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.970093,78.198966,5,1,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.970093,78.198966,5,22,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.322122,78.032927,5,14,2016,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4585513,76.008501,5,8,2016,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.995911,78.460138,5,8,2016,W
FB,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,32.222268,77.193609,5,22,2016,I
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.4328901,79.526394,5,14,2016,W
FB,Photo,Indian Paradise-Flycatcher,Bangladesh,,,5,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,5,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,5,28,2016,W
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,5,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,5,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,5,,2016,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.2514382,76.8853 ,6,26,2016,R
iNaturalist,Photo,Indian Paradise-Flycatcher,West Bengal,22.152511,88.594163,6,7,2016,R
FB,Photo,Indian Paradise-Flycatcher,West Bengal,23.733144,88.393948,6,17,2016,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Uttarakhand,27.027472,79.565963,6,3,2016,R
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.551636,73.279124,6,6,2016,R
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,29.3451,73.279124,6,6,2016,W
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4908,76.008501,6,3,2016,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.550552,78.170279,6,16,2016,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.5591048,76.501982,6,19,2016,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,6,18,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,6,19,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,6,20,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,6,21,2016,W
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,6,,2016,R
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,6,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Telangana,,,6,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,6,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,6,,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,26,2016,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,,2016,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,19,2016,R
