source,documentation,COMMON.NAME,SAMPLING.EVENT.IDENTIFIER,date,STATE,morph,aberration,int_rating
eBird,Photo,Indian Paradise-Flycatcher,S106312704,5-Apr-22,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107157282,6-Apr-22,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106380667,6-Apr-22,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106459821,7-Apr-22,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106509177,8-Apr-22,Chhaisgarh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106765523,8-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106509177,8-Apr-22,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162522597,9-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106673769,9-Apr-22,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106575625,9-Apr-22,Uttar Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106715235,10-Apr-22,Haryana,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S106857205,12-Apr-22,Rajasthan,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S112356804,12-Apr-22,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107077488,13-Apr-22,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106992604,13-Apr-22,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107160666,16-Apr-22,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S109742686,16-Apr-22,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107361347,17-Apr-22,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162260191,17-Apr-22,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107259038,17-Apr-22,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S127997320,18-Apr-22,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107387441,18-Apr-22,Ladakh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107428195,18-Apr-22,Ladakh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S121048009,19-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107443941,19-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S121086613,21-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108091817,22-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107702081,22-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107756953,23-Apr-22,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S109963711,23-Apr-22,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107802600,23-Apr-22,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S116064341,24-Apr-22,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S107868644,24-Apr-22,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S107868644,24-Apr-22,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108025711,25-Apr-22,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108099011,26-Apr-22,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108119996,26-Apr-22,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S109542895,27-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108195859,27-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108257607,28-Apr-22,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108265897,28-Apr-22,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108464224,30-Apr-22,West Bengal,I,,1
eBird,Photo,Indian Paradise-Flycatcher, S108690651,30-Apr-22,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108560056,30-Apr-22,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108684830,30-Apr-22,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108464224,30-Apr-22,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108436120,30-Apr-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108580975,1-May-22,Himachal Pradesh,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108560327,1-May-22,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S110189070,1-May-22,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108560327,1-May-22,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108580975,1-May-22,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108561422,1-May-22,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108704184,2-May-22,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108799600,2-May-22,Jharkhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S122495220,3-May-22,Himachal Pradesh,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S108888498,3-May-22,Madhya Pradesh,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108795496,3-May-22,Himachal Pradesh,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108795496,3-May-22,Himachal Pradesh,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S121956592,3-May-22,Odisha,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108895058,3-May-22,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S121956592,3-May-22,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108795496,3-May-22,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108895058,3-May-22,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108888498,3-May-22,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108795496,3-May-22,Himachal Pradesh,W,,
