source,documentation,COMMON.NAME,SAMPLING.EVENT.IDENTIFIER,morph,aberration,int_rating
eBird,Photo,Indian Paradise-Flycatcher,S156535159,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156512090,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156522693,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156516462,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156499314,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159833267,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156615889,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156615262,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156666127,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156666834,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159246190,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156688349,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156725442,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157589745,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156799846,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156721659,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156723502,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156779867,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156842036,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S156910888,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156850845,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156842036,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156839052,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156913538,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158039736,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156994349,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156900294,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156904735,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S157205199,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156908649,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156908700,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157009108,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157078862,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157680147,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157049050,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156987026,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157209566,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156983695,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156980895,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157397981,I,,6
eBird,Photo,Indian Paradise-Flycatcher,S157069322,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157062752,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157126860,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157149178,W,,
eBird,Photo,Indian Paradise-Flycatcher, S157125811,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157391458,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S157210120,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157298983,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157210303,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157218581,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157325562,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S157481248,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157302657,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157289645,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157391344,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157375439,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157418136,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158219419,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157444858,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157381622,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157375439,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157491022,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S157503369,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157458409,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158847872,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S157932213,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157673763,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157562359,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157572608,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157579525,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157821515,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157604920,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157603640,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157569319,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157567124,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157572608,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158551820,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158774558,R,,
eBird,Photo,Indian Paradise-Flycatcher,S196345805,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158124860,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157913487,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157929772,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S158774558,W,,
eBird,Photo,Indian Paradise-Flycatcher,S196345805,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157916387,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158408537,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157916386,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158005329,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158492136,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158436070,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158006618,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158012653,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160241334,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158118524,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158203421,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158201362,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158201749,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158238208,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212063287,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158219166,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158424841,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158213646,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158264631,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158319118,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S158331863,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158346529,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158322342,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158410935,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158332203,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158323290,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158333015,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159038053,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159038053,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159038053,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158780588,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158418015,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158501582,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158780608,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158567796,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158567796,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158571093,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158571041,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158567796,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158569596,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158547916,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158625229,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158611416,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158970983,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158627240,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158917927,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158680404,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158703993,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158864337,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158749304,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159103610,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158879740,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158844640,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158840936,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158860359,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158893412,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158842432,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158847221,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158942278,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S158952014,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159111493,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159047183,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158963418,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159062588,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159073340,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159045454,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159073340,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159446402,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159121499,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159106123,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S159166933,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159518987,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159187497,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S159181763,R,,
eBird,Photo,Indian Paradise-Flycatcher,S240641063,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162518943,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159187497,W,,
eBird,Photo,Indian Paradise-Flycatcher,S240796885,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S159663320,R,,
eBird,Photo,Indian Paradise-Flycatcher,S240796885,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159284518,W,,
eBird,Photo,Indian Paradise-Flycatcher,S240815938,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S159335093,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163230635,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159351109,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159325805,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159413949,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S159423319,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S159591925,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159427219,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159515159,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159457646,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159417400,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159418695,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162827343,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159416001,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159625301,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159515151,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159453897,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159524378,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159524954,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159602294,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159602913,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161387538,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159658074,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159730088,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159661706,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159731343,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159741462,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159831602,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160168654,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161386993,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159805252,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159812797,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159796368,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159800181,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159888511,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159823141,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159882669,I,,5
eBird,Photo,Indian Paradise-Flycatcher,S159882597,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S206475401,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159889853,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159963484,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159894535,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160112729,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160483347,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159963484,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159882669,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160100543,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S160096284,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S160007996,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159986707,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160100543,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160006057,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160020425,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160010030,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159984204,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160688286,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160197818,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160171146,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160163258,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160486618,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160770502,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160770502,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160313962,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160316865,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160319165,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160390400,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160783781,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160387259,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160399227,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160609769,R,,
eBird,Photo,Indian Paradise-Flycatcher,S165144919,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160478803,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160613074,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160579136,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160474520,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161176225,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160766057,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160617920,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160702914,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160768111,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160573310,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160566330,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160572018,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160683780,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160774586,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S160778574,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162434791,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160778492,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160852203,I,,9
eBird,Photo,Indian Paradise-Flycatcher,S160852203,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S160840834,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160840834,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160853971,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160852203,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160911492,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S160938155,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160979796,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161067473,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161092926,R,,
eBird,Photo,Indian Paradise-Flycatcher,S165013534,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161358277,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161418542,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161069008,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161176681,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161065268,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161462331,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S161183697,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161189169,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161189169,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161176740,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161194722,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161211583,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161211583,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161555643,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161205862,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161203159,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161184469,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161177701,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161679251,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161380931,W,,
eBird,Photo,Indian Paradise-Flycatcher,S165982837,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161476005,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161839431,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161545241,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161543341,R,,
eBird,Photo,Indian Paradise-Flycatcher,S241138423,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161536564,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162707874,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161622932,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161614841,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161624636,W,,
eBird,Photo,Indian Paradise-Flycatcher, S184296764,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161809865,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S161756961,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S162330237,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161957896,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161757213,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161758522,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161949480,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161780628,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162160442,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161851211,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161861341,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161784283,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161770874,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161752462,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162429679,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162429679,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161939277,R,,
eBird,Photo,Indian Paradise-Flycatcher,S161942516,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162152347,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161950710,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161945752,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162142275,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161941162,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162154016,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161954535,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162022260,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161961800,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161946070,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161945658,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161945658,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161943068,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162161429,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162426064,R,,
eBird,Photo,Indian Paradise-Flycatcher,S166220013,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162521067,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162547770,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162608561,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162965434,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162865563,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162731291,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162624463,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162950770,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162713301,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162703257,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162759559,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206633838,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162846592,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S162825610,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163000402,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162847354,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162822072,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163314536,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163250947,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163313666,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163323691,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163522705,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163401847,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S163409166,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163505853,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163440200,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163531934,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163418218,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163445686,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163445686,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163665079,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163664015,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163400860,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163552959,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163407266,W,,
eBird,Photo,Indian Paradise-Flycatcher,S164063068,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163552078,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163543765,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163518499,R,,
eBird,Photo,Indian Paradise-Flycatcher,S163893605,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163583162,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163583162,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163515511,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163511716,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163515333,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163514176,W,,
eBird,Photo,Indian Paradise-Flycatcher,S167467203,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S163663264,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S163656734,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S164682553,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163659263,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163941304,R,,
eBird,Photo,Indian Paradise-Flycatcher,S164089848,R,,
eBird,Photo,Indian Paradise-Flycatcher,S164052759,R,,
eBird,Photo,Indian Paradise-Flycatcher,S164049987,W,,
eBird,Photo,Indian Paradise-Flycatcher,S164206348,R,,
eBird,Photo,Indian Paradise-Flycatcher, S164291543,R,,
eBird,Photo,Indian Paradise-Flycatcher,S164291771,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S164291771,W,,
eBird,Photo,Indian Paradise-Flycatcher,S164176139,W,,
eBird,Photo,Indian Paradise-Flycatcher,S164304085,W,,
eBird,Photo,Indian Paradise-Flycatcher,S164760028,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S164281646,R,,
eBird,Photo,Indian Paradise-Flycatcher,S165046042,W,,
eBird,Photo,Indian Paradise-Flycatcher,S164306231,W,,
